SPLC,lon,lat
495162,-82.339667,29.700344
686647,-96.594079,29.701155
686657,-96.780813,29.702185
684853,-95.379795,29.703125
685980,-98.128836,29.703513
684688,-94.896589,29.704372
686643,-96.486722,29.704977
685981,-98.128869,29.705158
686630,-96.539405,29.707624
684701,-95.251469,29.709012
684762,-95.299929,29.711338
684878,-95.333373,29.715945
684845,-95.267618,29.716782
684897,-95.284469,29.716971
684775,-95.19507,29.72632
495141,-82.141406,29.718721
684773,-95.14036,29.71814
684754,-94.89589,29.72491
495163,-82.368348,29.724938
684848,-95.337028,29.726851
684759,-94.977274,29.729858
684758,-95.213558,29.731506
659353,-90.590433,29.726666
685946,-98.115582,29.732665
684771,-94.980806,29.725693
684843,-95.264146,29.73665
684874,-95.312535,29.736747
685974,-98.088442,29.737655
684846,-95.284724,29.740897
657699,-91.4421,29.7416
659709,-90.825378,29.742456
659354,-90.582501,29.742639
685947,-98.106329,29.743115
697658,-104.064036,29.74315
491818,-81.642234,29.744665
684849,-95.344312,29.746822
684823,-95.307696,29.746864
659711,-90.814926,29.746902
659352,-90.575168,29.748297
649118,-90.026159,29.750896
684858,-95.304655,29.75135
684847,-95.29877,29.759997
657663,-91.469069,29.760215
693760,-101.300385,29.761839
684875,-95.196124,29.766776
684820,-95.250963,29.767191
684876,-95.264043,29.768321
684800,-95.328025,29.699369
684869,-95.350463,29.772945
657666,-91.771893,29.776091
684841,-95.288219,29.77643
693758,-101.389669,29.778055
684883,-95.145719,29.77862
657659,-91.7406,29.780652
685178,-96.134833,29.781415
684859,-95.281704,29.781868
684804,-95.328043,29.782525
657657,-91.733718,29.782765
685177,-96.155197,29.783649
684805,-95.435743,29.783355
684808,-95.427093,29.783878
657656,-91.723939,29.785778
684769,-95.801897,29.786003
685091,-95.904467,29.786463
685092,-95.91043,29.786474
685090,-95.944736,29.786572
684745,-95.118745,29.786679
495132,-82.497027,29.786814
684819,-95.316062,29.787636
684744,-95.016818,29.788009
495126,-82.47471,29.789977
495114,-82.16614,29.791004
684807,-95.306901,29.791534
649124,-90.018105,29.797879
684738,-95.090505,29.798715
684795,-95.346904,29.798843
657640,-91.518023,29.800299
657793,-91.792181,29.800773
685944,-98.031503,29.800885
657794,-91.811128,29.802074
685943,-98.028885,29.802906
684743,-95.02304,29.807591
684863,-95.292266,29.807773
657655,-91.66533,29.80919
684882,-94.919103,29.810238
684735,-94.918127,29.815291
684741,-95.052244,29.814884
494460,-85.301936,29.816334
693755,-101.550657,29.818854
685272,-97.067147,29.819561
684753,-95.240991,29.819738
684867,-95.352472,29.821263
495127,-82.443389,29.822668
657618,-91.56883,29.851253
649122,-90.005051,29.824775
646197,-90.471894,29.826635
685794,-97.99699,29.82674
493955,-84.970206,29.827214
684825,-95.5064,29.834489
684719,-95.197505,29.838398
684640,-94.907172,29.858976
684865,-95.534545,29.841844
493930,-84.966696,29.845974
685163,-96.325643,29.846015
684460,-93.99,29.870556
684761,-95.525528,29.848068
488673,-88.458993,30.420546
645519,-90.874556,30.07455
684301,-94.199086,30.075223
488887,-89.096028,30.425468
684721,-95.416021,30.075446
684294,-94.23127,30.076068
647008,-89.943287,30.076578
684300,-94.112311,30.086175
645192,-90.95962,30.077728
684439,-94.249358,30.080368
684893,-95.420463,30.08137
697229,-102.824669,30.081505
685730,-97.842057,30.082468
684186,-94.090052,30.08298
657390,-91.902288,30.084025
684149,-93.767163,30.085631
684307,-94.096084,30.086989
684583,-94.91745,30.087558
491432,-81.462316,30.087635
493659,-83.530932,30.088106
684705,-95.608084,30.088618
684160,-93.778808,30.088825
684175,-94.076983,30.090065
684150,-93.743135,30.091845
684169,-94.066709,30.093082
683852,-96.365241,30.093088
695777,-102.341999,30.093337
684148,-93.789233,30.094575
684101,-93.838914,30.095623
684733,-95.612916,30.09697
697238,-102.763207,30.097017
685033,-96.079633,30.098385
684180,-93.994918,30.101936
491613,-81.770013,30.1013
645191,-90.999785,30.102155
682968,-95.229313,30.102645
645544,-90.899736,30.104806
684540,-94.85945,30.109316
684147,-93.802033,30.111865
491627,-82.046357,30.112684
685340,-97.312683,30.112775
493640,-83.581425,30.115163
658612,-93.124181,30.19206
697236,-102.890573,30.117005
647004,-89.697828,30.120078
684295,-94.409535,30.120944
684538,-94.776193,30.124084
684731,-95.600851,30.124888
684140,-94.010343,30.125955
657478,-91.946219,30.132491
695783,-102.388624,30.133966
684128,-93.819378,30.13518
645157,-90.78972,30.138661
491394,-81.514084,30.138902
645168,-90.925803,30.139666
684113,-93.730486,30.150503
684533,-94.644632,30.142678
684535,-94.679897,30.145976
658670,-93.34232,30.154254
657475,-91.96117,30.148962
684537,-94.723341,30.150016
684112,-93.721954,30.151008
491623,-82.031797,30.152004
647007,-89.635081,30.152871
697234,-103.037233,30.153164
695194,-102.625921,30.156915
493880,-84.959916,30.158674
645153,-90.816103,30.158918
695787,-102.518785,30.15985
645175,-90.960276,30.163079
683850,-96.400523,30.164285
491617,-81.710468,30.167781
645380,-91.144121,30.169271
491204,-81.546687,30.171244
492456,-82.582582,30.171299
684413,-94.173893,30.171335
682997,-95.683323,30.171515
492457,-82.590754,30.177038
682970,-95.441459,30.177443
685330,-97.317734,30.177626
645375,-91.166553,30.178241
657586,-92.499865,30.180063
657584,-92.466638,30.180475
657501,-92.446475,30.180709
494580,-85.646497,30.185114
685326,-97.316396,30.185196
658688,-93.329562,30.185909
683983,-96.938923,30.186075
683987,-97.045953,30.186135
657472,-91.986247,30.177582
657588,-92.581811,30.186404
685552,-97.811709,30.187277
645165,-90.853812,30.187867
658680,-93.582651,30.190716
492422,-82.57799,30.190943
682994,-95.662057,30.191768
492423,-82.612717,30.192154
657473,-91.997507,30.195969
492450,-82.636539,30.197768
491388,-82.013861,30.199442
658684,-93.1296,30.200426
658673,-93.328582,30.195717
684126,-93.867508,30.202598
697232,-103.088978,30.203024
645172,-91.021104,30.20335
492290,-82.428804,30.204721
657570,-92.367822,30.21053
697228,-103.242495,30.205252
492448,-82.648734,30.20921
645174,-91.032321,30.209309
682996,-95.753211,30.21108
488975,-89.575688,30.211802
685323,-97.113773,30.213165
658450,-92.650223,30.214239
488985,-89.500636,30.215139
684521,-94.898624,30.425511
488849,-89.096043,30.42649
493187,-83.335156,30.427424
682920,-95.479344,30.42956
491310,-81.559626,30.431653
491309,-81.564351,30.432562
642185,-90.439455,30.432578
681678,-93.962393,30.433655
697615,-104.303431,30.433944
493350,-84.293312,30.43397
492172,-82.785834,30.434002
493348,-84.117843,30.43606
684257,-94.673985,30.436129
492171,-82.871586,30.436284
491307,-81.643134,30.436827
491355,-81.608074,30.438943
493164,-83.651276,30.440434
493358,-84.374173,30.443292
644958,-91.210452,30.444116
491356,-81.622452,30.444208
658611,-93.429837,30.445673
684511,-94.73869,30.4471
491325,-81.639622,30.447185
681675,-93.954234,30.448087
684516,-94.844813,30.4515
685426,-97.720793,30.453158
493340,-84.222426,30.454054
658610,-93.433824,30.455367
493150,-83.409955,30.458258
684514,-94.797389,30.458381
658608,-93.384414,30.460385
494981,-87.232175,30.460595
683586,-97.389287,30.461331
644850,-91.189326,30.46446
682880,-96.20317,30.466432
644820,-91.177468,30.469407
644803,-91.161273,30.469883
492142,-82.906366,30.470344
493160,-83.633484,30.47099
642172,-90.451225,30.471761
644800,-91.188393,30.472057
644750,-91.076124,30.472152
494513,-85.421475,30.472233
493162,-83.690446,30.475534
493240,-84.022586,30.477414
644751,-91.001325,30.478398
683597,-97.781574,30.478836
488598,-89.693071,30.478841
493218,-83.755697,30.480625
658413,-92.694921,30.481855
644955,-91.213243,30.48267
683594,-97.787606,30.482935
658386,-93.324911,30.483463
697212,-103.590523,30.484724
657298,-92.598093,30.484864
643559,-90.941736,30.485847
645311,-91.516005,30.486294
644772,-91.186568,30.486863
493158,-83.629456,30.487634
658181,-92.857194,30.490792
658183,-92.848309,30.490882
643557,-90.89941,30.491114
644926,-91.242964,30.492755
488657,-88.49813,30.492875
644925,-91.248567,30.492962
491374,-81.623918,30.494121
644924,-91.264609,30.494401
657297,-92.527098,30.494553
643555,-90.863038,30.495595
644927,-91.231637,30.496388
488845,-89.110965,30.497296
657209,-92.508593,30.497529
493470,-84.455536,30.497804
643553,-90.842123,30.498184
682565,-94.997627,30.498708
697613,-104.386636,30.500015
479985,-88.259695,30.500693
657178,-92.414974,30.501195
657181,-92.391,30.501235
683593,-97.682912,30.502275
643540,-90.747366,30.503533
643541,-90.724556,30.503733
643537,-90.669544,30.504204
643533,-90.576883,30.50499
642175,-90.500039,30.505628
494958,-87.270217,30.507033
658187,-92.945128,30.50779
683595,-97.820918,30.507846
491183,-81.878519,30.508002
494954,-87.257008,30.508238
642170,-90.462768,30.509785
494907,-87.163557,30.510984
683591,-97.660454,30.512098
658382,-93.200566,30.512214
644764,-91.178022,30.512309
492230,-82.233447,30.513404
494952,-87.161781,30.514629
465986,-82.224207,30.517374
494956,-87.273291,30.518812
488616,-88.486084,30.519086
658192,-93.050774,30.51913
657175,-92.186723,30.51922
644771,-91.1814,30.519432
465970,-82.037503,30.5211
683522,-97.828708,30.525004
492140,-82.946469,30.525655
685447,-97.560155,30.340076
685510,-97.720565,30.34092
683788,-96.528698,30.347252
658637,-93.375387,30.34388
644798,-91.140724,30.345585
682772,-96.074304,30.345734
641582,-89.75607,30.345989
682784,-96.014958,30.348332
684528,-95.085138,30.34857
684210,-94.176944,30.35
685312,-97.369521,30.347813
682785,-95.917763,30.349551
644788,-91.025291,30.349687
682959,-95.781426,30.349861
658645,-93.601049,30.350091
488892,-89.151434,30.350607
697216,-103.681445,30.351103
644998,-91.265939,30.351378
684212,-94.184583,30.351654
644997,-91.266557,30.352903
493190,-83.65336,30.353486
683920,-96.824751,30.353898
684206,-94.120223,30.354383
697217,-103.673445,30.354586
488681,-88.56972,30.355776
683784,-96.435815,30.355937
681697,-94.080229,30.348244
641581,-89.750859,30.359202
488936,-89.632148,30.359511
685432,-97.743692,30.360465
491210,-81.714676,30.3607
682771,-96.062917,30.361379
682957,-95.771344,30.362171
491220,-81.724194,30.365269
492160,-82.793167,30.365704
488869,-89.094801,30.366046
684527,-95.03596,30.366342
658443,-92.91633,30.366656
488680,-88.558038,30.367443
684534,-95.07367,30.368326
488689,-88.567617,30.369325
494517,-85.436855,30.36945
488870,-89.092012,30.369745
683737,-96.700407,30.526853
697214,-103.528741,30.370841
658642,-93.560718,30.374856
492547,-83.159616,30.375174
684230,-94.315071,30.375969
494535,-85.435636,30.377684
488692,-88.613353,30.378082
491201,-81.832319,30.378779
682953,-95.705543,30.37987
685505,-97.735358,30.380472
493840,-84.797346,30.382304
685422,-97.718854,30.382882
488868,-89.041128,30.382928
681693,-94.034652,30.383015
682770,-96.088623,30.384605
491185,-81.747485,30.384884
491197,-81.942107,30.385894
658632,-93.54113,30.386905
488693,-88.660262,30.387556
684244,-94.393421,30.388122
644804,-91.172095,30.388238
683782,-96.343203,30.388695
684525,-94.97602,30.38954
491338,-81.755594,30.392939
493170,-83.192517,30.394031
491306,-81.559089,30.394633
491226,-81.546416,30.395129
488864,-88.992772,30.395141
657518,-92.409082,30.39567
488677,-88.497418,30.39621
488862,-88.974691,30.396417
684246,-94.441785,30.396467
644792,-91.108074,30.397425
488850,-88.885637,30.399118
488695,-88.720822,30.399782
682898,-96.2442,30.39979
685506,-97.728412,30.401345
494971,-87.206523,30.401983
491353,-81.649886,30.402776
684248,-94.480851,30.403179
491303,-81.635505,30.406259
491304,-81.638696,30.40693
644806,-91.186657,30.408012
645319,-91.43014,30.408185
658399,-93.504217,30.409502
685431,-97.729182,30.411035
491225,-81.538166,30.41121
488676,-88.534695,30.411374
684522,-94.927662,30.411773
488675,-88.507689,30.413197
488698,-88.818755,30.415413
491301,-81.604025,30.415517
684253,-94.566229,30.417784
493183,-83.304023,30.419508
491335,-81.782864,30.419828
494970,-87.244076,30.410548
681672,-93.929384,30.526508
644485,-91.552796,30.526607
684122,-93.838153,30.218346
488592,-89.679938,30.528402
685482,-97.778406,30.219729
493330,-84.369686,30.528784
494584,-85.597356,30.219824
683564,-97.69468,30.51991
644917,-91.405575,30.532018
492411,-82.753735,30.221519
684119,-93.751172,30.22175
682976,-95.453519,30.225944
682964,-95.163869,30.230917
697225,-103.362075,30.230918
492533,-82.820267,30.230924
491375,-81.698776,30.233131
488980,-89.470776,30.233224
645366,-91.077495,30.233572
658665,-93.285458,30.2345
657450,-92.05245,30.234635
657463,-92.092563,30.235009
658678,-93.502561,30.235021
657467,-92.191527,30.235349
657560,-92.263083,30.235645
658679,-93.469464,30.237045
658677,-93.416751,30.237351
658463,-92.741414,30.237463
658676,-93.377942,30.237416
658467,-92.825391,30.237729
658674,-93.296719,30.237939
658470,-92.923005,30.238008
658415,-92.989549,30.238132
658652,-93.013614,30.238115
658654,-93.114177,30.238233
658656,-93.156546,30.238291
658660,-93.17425,30.238262
645343,-91.20544,30.23899
685055,-95.817872,30.239506
658671,-93.251341,30.238197
645137,-90.918074,30.240174
488977,-89.530964,30.241936
641589,-89.802552,30.245075
492270,-82.272562,30.250279
645364,-91.095708,30.250369
658672,-93.340467,30.315185
488958,-89.437872,30.253187
683851,-96.475116,30.253431
492537,-82.897006,30.254194
684267,-94.18964,30.254985
493860,-84.854236,30.257604
682991,-95.704858,30.257685
685530,-97.714563,30.257918
491359,-81.616952,30.260288
682963,-95.142783,30.26198
657348,-91.949122,30.261995
645341,-91.219174,30.262063
685520,-97.679102,30.265255
682931,-95.456053,30.265395
685500,-97.754053,30.268517
697635,-103.837391,30.271166
494543,-85.522896,30.272601
492220,-82.160637,30.275014
657347,-91.90914,30.276216
681595,-93.729804,30.276303
697630,-103.810035,30.279915
685446,-97.648692,30.281055
684265,-94.182445,30.281219
492210,-82.120093,30.281889
645340,-91.233667,30.286122
488952,-89.376135,30.287004
685318,-97.239493,30.287305
493613,-83.632856,30.287764
641588,-89.778959,30.287989
642195,-90.400981,30.289384
491195,-82.037418,30.293681
697222,-103.454503,30.293872
492540,-82.979473,30.294862
645361,-91.116974,30.295595
649136,-91.240886,30.296481
685515,-97.716702,30.297435
641586,-89.782711,30.299362
491265,-81.645157,30.300104
641593,-89.812488,30.301207
494585,-85.482226,30.301364
645142,-90.973434,30.301445
492541,-82.995563,30.301777
491385,-81.974311,30.302327
658447,-92.950588,30.305398
488940,-89.33559,30.308207
491382,-81.896252,30.308895
488898,-89.288973,30.309033
682916,-95.279932,30.309717
682918,-95.339759,30.310404
682930,-95.455807,30.310891
682914,-95.232091,30.312157
697620,-104.007489,30.31294
658648,-93.661399,30.312948
491379,-81.844337,30.314294
682925,-95.374312,30.314646
642198,-90.4068,30.317829
685315,-97.295302,30.318844
488896,-89.246827,30.319109
682928,-95.423264,30.319513
685442,-97.447783,30.319705
491377,-81.782399,30.320867
682948,-95.645993,30.321485
685419,-97.626399,30.321902
685314,-97.316715,30.322211
684526,-95.099706,30.323435
491260,-81.744169,30.325062
682912,-95.16952,30.325687
491209,-81.630066,30.326053
492190,-82.750247,30.332734
644991,-91.258187,30.334161
644994,-91.258464,30.334528
493850,-84.819866,30.334654
682788,-95.959111,30.336015
682782,-95.864823,30.336535
644796,-91.136788,30.337413
682790,-95.893462,30.338202
491200,-81.691687,30.338392
681680,-93.92486,30.338444
685445,-97.555435,30.339664
644760,-91.179135,30.532646
682877,-96.301883,30.535415
657159,-91.752683,30.536127
682687,-95.482173,30.537542
491321,-81.62238,30.537745
644480,-91.425589,30.538742
657160,-92.087938,30.539372
682738,-95.837443,30.540456
683563,-97.550977,30.541916
657162,-91.957237,30.545734
657157,-91.938281,30.546886
657156,-91.923025,30.546898
642168,-90.474024,30.546984
644918,-91.306694,30.547205
492126,-82.978166,30.548414
479981,-88.170141,30.551321
644762,-91.198529,30.551993
683561,-97.48718,30.552924
644483,-91.577307,30.553375
488828,-89.131186,30.554139
644493,-91.578464,30.554785
644497,-91.647059,30.556258
683499,-97.069784,30.558289
494887,-87.112771,30.558895
494544,-85.396732,30.561118
491172,-81.836527,30.561754
658169,-92.798086,30.56477
644745,-91.205762,30.565737
658392,-93.435932,30.56659
493140,-83.592616,30.566954
683558,-97.4119,30.5673
493478,-84.400726,30.567434
493492,-84.744616,30.568734
683570,-97.848708,30.569602
494901,-87.289207,30.570029
683688,-98.284584,30.571741
644742,-91.170852,30.57533
682686,-95.478158,30.575831
642165,-90.482756,30.57593
494945,-87.293048,30.577353
493430,-84.59114,30.581984
697178,-104.490319,30.582048
494878,-87.062929,30.585659
683733,-96.599023,30.586175
494098,-85.395626,30.587086
683565,-97.694928,30.591346
683555,-97.28905,30.592096
683572,-97.407891,30.5939
644491,-91.615552,30.595465
658168,-92.776893,30.597627
683740,-96.771183,30.599265
681893,-94.94811,30.603428
493421,-84.421776,30.603954
492130,-83.098138,30.604006
682860,-96.338447,30.603272
494875,-87.045777,30.606681
681664,-93.903494,30.607619
644744,-91.229331,30.610657
695170,-103.366248,30.611229
494942,-87.318494,30.610013
683498,-97.202954,30.613923
466792,-82.510937,30.614164
682734,-95.890129,30.614882
493445,-84.663196,30.614944
494850,-87.037695,30.616654
491178,-81.870797,30.619674
488557,-89.651378,30.620035
657158,-92.189286,30.622002
658167,-92.761154,30.622025
493120,-83.574771,30.62513
491111,-81.529237,30.625164
644449,-91.354581,30.62564
